hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-03-25T16,106.0,227.0,4.9,8.3,15.8,1,1,1,1,1
2022-03-25T17,112.0,228.0,5.1,6.0,15.5,1,1,1,1,1
2022-03-25T18,125.0,248.0,4.1,8.4,15.6,1,1,1,1,1
2022-03-25T19,133.0,228.0,3.6,,16.8,1,1,1,0,1
2022-03-25T20,140.0,227.0,,12.0,,1,1,0,1,0
2022-03-25T21,108.0,196.0,0.6,24.1,12.4,1,1,1,1,1
2022-03-25T22,97.0,178.0,2.5,6.1,16.0,1,1,1,1,1
2022-03-25T23,114.0,227.0,3.4,6.5,19.6,1,1,1,1,1
2022-03-26T00,155.0,263.0,3.3,5.3,29.2,1,1,1,1,1
2022-03-26T01,228.0,356.0,3.0,8.6,34.0,1,1,1,1,1
2022-03-26T02,232.0,396.0,3.7,15.7,28.1,1,1,1,1,1
2022-03-26T03,169.0,388.0,3.0,42.8,16.1,1,1,1,1,1
2022-03-26T04,90.0,280.0,0.3,53.3,13.0,1,1,1,1,1
2022-03-26T05,90.0,257.0,0.5,60.1,11.6,1,1,1,1,1
2022-03-26T06,59.0,315.0,,60.6,7.4,1,1,0,1,1
2022-03-26T10,38.0,202.0,0.1,56.6,6.4,1,1,1,1,1
2022-03-27T12,38.0,158.0,7.7,19.35,7.25,1,1,1,1,1
2022-03-27T17,217.0,589.0,7.9,5.7,19.0,1,1,1,1,1
2022-03-27T18,227.0,569.0,9.8,5.9,28.6,1,1,1,1,1
2022-03-27T19,215.0,541.0,7.0,,23.2,1,1,1,0,1
2022-03-27T20,221.0,458.0,,6.6,,1,1,0,1,0
2022-03-27T21,239.0,495.0,3.2,7.2,31.7,1,1,1,1,1
2022-03-27T22,240.0,428.0,4.4,5.8,23.9,1,1,1,1,1
2022-03-27T23,193.0,399.0,5.4,5.4,21.3,1,1,1,1,1
2022-03-28T00,185.0,379.0,2.6,6.6,12.1,1,1,1,1,1
2022-03-28T01,195.0,421.0,5.9,7.1,11.5,1,1,1,1,1
2022-03-28T02,200.0,418.0,13.8,5.6,15.2,1,1,1,1,1
2022-03-28T03,144.0,346.0,12.0,14.5,14.7,1,1,1,1,1
2022-03-28T04,89.0,309.0,9.2,44.0,12.6,1,1,1,1,1
