hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-04-05T17,61.0,246.0,75.0,0.92,14.4,1,1,1,1,1
2022-04-05T18,77.0,288.0,46.1,15.41,43.6,1,1,1,1,1
2022-04-05T19,77.0,197.0,,,35.1,1,1,0,0,1
2022-04-05T20,76.0,174.0,,37.48,,1,1,0,1,0
2022-04-05T21,89.0,181.0,,24.48,119.0,1,1,0,1,1
2022-04-05T22,114.0,218.0,,27.15,69.4,1,1,0,1,1
2022-04-05T23,110.0,210.0,,16.21,39.6,1,1,0,1,1
2022-04-06T00,92.0,202.0,,6.25,46.1,1,1,0,1,1
2022-04-06T01,76.0,196.0,,3.57,36.3,1,1,0,1,1
2022-04-06T02,118.0,320.0,,23.72,45.0,1,1,0,1,1
2022-04-06T03,141.0,324.0,,70.36,42.7,1,1,0,1,1
2022-04-06T04,123.0,334.0,55.1,93.28,28.6,1,1,1,1,1
2022-04-06T05,67.0,234.0,21.6,123.03,18.6,1,1,1,1,1
2022-04-06T06,35.0,140.0,20.6,159.74,18.1,1,1,1,1,1
2022-04-06T07,34.0,146.0,15.6,176.28,20.8,1,1,1,1,1
2022-04-06T08,38.0,148.0,15.2,128.03,10.1,1,1,1,1,1
2022-04-06T09,25.0,137.0,14.8,97.98,8.8,1,1,1,1,1
2022-04-06T10,18.0,125.0,11.3,91.28,5.3,1,1,1,1,1
2022-04-06T11,12.0,106.0,15.3,82.73,5.1,1,1,1,1,1
2022-04-06T12,15.0,102.0,47.3,41.4,6.5,1,1,1,1,1
2022-04-06T13,22.0,170.0,94.3,0.1,13.1,1,1,1,1,1
2022-04-06T14,50.0,310.0,95.4,0.02,26.2,1,1,1,1,1
2022-04-06T15,66.0,319.0,92.7,0.2,19.4,1,1,1,1,1
2022-04-06T16,72.0,302.0,97.4,1.25,26.6,1,1,1,1,1
2022-04-06T17,88.0,346.0,63.2,3.19,46.0,1,1,1,1,1
2022-04-06T18,91.0,311.0,65.8,6.61,44.1,1,1,1,1,1
2022-04-06T19,97.0,302.0,54.7,,38.7,1,1,1,0,1
2022-04-06T20,102.0,294.0,,4.0,,1,1,0,1,0
