hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-09-01T14,111.0,290.0,40.8,5.9,11.8,1,1,1,1,1
2018-09-01T15,99.0,244.0,29.0,6.4,11.9,1,1,1,1,1
2018-09-01T16,91.0,174.0,29.2,5.0,,1,1,1,1,0
2018-09-01T17,57.0,129.0,40.8,4.7,11.1,1,1,1,1,1
2018-09-01T18,57.0,112.0,31.1,3.5,9.4,1,1,1,1,1
2018-09-01T19,63.5,114.5,26.05,4.75,10.1,1,1,1,1,1
2018-09-01T20,70.0,117.0,17.5,5.6,10.4,1,1,1,1,1
2018-09-01T21,76.5,124.5,18.75,5.4,11.4,1,1,1,1,1
2018-09-01T22,87.5,139.5,21.75,5.4,11.0,1,1,1,1,1
2018-09-01T23,97.0,162.0,9.1,6.4,,1,1,1,1,0
2018-09-02T00,81.5,132.5,6.7,6.55,,1,1,1,1,0
2018-09-02T01,74.0,110.0,7.5,5.5,,1,1,1,1,0
2018-09-02T02,74.0,101.0,4.8,5.6,,1,1,1,1,0
2018-09-02T03,60.0,85.5,4.45,7.15,,1,1,1,1,0
2018-09-02T04,38.5,61.5,16.2,9.4,,1,1,1,1,0
2018-09-02T05,25.0,47.0,4.0,13.8,,1,1,1,1,0
2018-09-02T06,24.0,40.0,1.2,14.3,,1,1,1,1,0
2018-09-02T07,24.0,40.0,1.95,16.1,,1,1,1,1,0
2018-09-02T08,33.0,42.0,2.9,17.1,,1,1,1,1,0
2018-09-02T09,24.0,41.0,1.45,17.15,7.4,1,1,1,1,1
2018-09-02T10,18.0,33.0,0.1,19.3,,1,1,1,1,0
2018-09-02T11,19.0,22.0,,20.7,,1,1,0,1,0
2018-09-02T12,18.0,44.0,7.6,14.3,,1,1,1,1,0
2018-09-02T13,25.0,48.0,16.3,10.5,,1,1,1,1,0
2018-09-02T14,44.0,54.5,17.2,9.45,,1,1,1,1,0
2018-09-02T15,44.0,61.0,20.25,7.8,,1,1,1,1,0
2018-09-02T16,36.0,52.0,10.0,9.7,,1,1,1,1,0
2018-09-02T17,,52.0,16.3,7.2,,0,1,1,1,0
2018-09-02T18,30.0,50.0,21.95,26.2,,1,1,1,1,0
2018-09-02T19,30.0,52.0,23.75,17.65,,1,1,1,1,0
2018-09-02T20,27.5,56.5,20.8,11.75,,1,1,1,1,0
2018-09-02T21,34.0,79.0,20.6,9.9,,1,1,1,1,0
2018-09-02T22,42.0,61.0,13.1,6.2,,1,1,1,1,0
2018-09-02T23,46.5,64.5,12.2,5.45,,1,1,1,1,0
2018-09-03T00,49.667,68.667,7.333,6.033,,1,1,1,1,0
2018-09-03T01,48.0,77.0,6.8,5.1,,1,1,1,1,0
2018-09-03T02,48.0,77.0,5.7,6.3,,1,1,1,1,0
2018-09-03T07,61.0,89.0,15.733,15.733,,1,1,1,1,0
2018-09-03T08,44.0,52.0,19.3,11.2,,1,1,1,1,0
2018-09-03T09,34.0,50.0,17.9,12.5,,1,1,1,1,0
2018-09-03T10,,51.0,16.9,12.9,,0,1,1,1,0
2018-09-03T12,28.0,57.0,42.5,4.0,,1,1,1,1,0
2018-09-03T14,65.0,107.0,55.05,5.15,,1,1,1,1,0
2018-09-03T15,68.0,118.0,55.9,6.4,,1,1,1,1,0
2018-09-03T16,94.0,144.0,32.9,8.0,,1,1,1,1,0
2018-09-03T17,93.333,148.667,35.867,7.967,,1,1,1,1,0
2018-09-03T18,91.0,146.5,26.1,7.3,,2,2,2,2,0
2018-09-03T19,93.5,141.0,24.8,13.65,,1,1,1,1,0
2018-09-03T20,93.75,142.5,22.375,26.85,,1,1,1,1,0
2018-09-03T21,84.0,129.0,39.5,41.5,,1,1,1,1,0
2018-09-04T03,79.0,116.0,25.5,,,1,1,1,0,0
2018-09-04T04,79.0,116.0,14.7,23.35,11.4,1,1,1,1,1
2018-09-04T06,75.0,91.0,5.4,36.6,12.1,1,1,1,1,1
2018-09-04T10,54.5,109.0,18.65,12.85,3.5,1,1,1,1,1
2018-09-04T11,50.5,123.5,43.05,6.25,8.25,1,1,1,1,1
2018-09-04T12,56.0,151.0,41.2,6.2,8.7,1,1,1,1,1
2018-09-04T14,78.0,180.0,36.3,6.0,10.9,1,1,1,1,1
2018-09-04T15,80.0,180.0,35.2,6.0,14.4,1,1,1,1,1
2018-09-04T16,80.0,182.5,39.3,5.2,13.9,1,1,1,1,1
2018-09-04T17,70.5,150.5,31.55,5.65,10.65,1,1,1,1,1
2018-09-04T19,52.0,94.0,10.45,,10.35,1,1,1,0,1
2018-09-04T20,54.0,91.0,19.4,8.1,12.0,1,1,1,1,1
2018-09-04T21,56.0,86.0,15.4,8.4,10.4,1,1,1,1,1
2018-09-04T22,51.0,86.0,10.1,7.1,,1,1,1,1,0
