hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2019-04-27T16,61.0,317.0,37.4,58.2,15.0,1,1,1,1,1
2019-04-27T18,48.0,273.0,41.1,64.1,16.2,1,1,1,1,1
2019-04-27T19,47.667,265.0,39.35,76.65,15.85,1,1,1,1,1
2019-04-27T20,45.5,249.5,21.7,78.875,12.2,1,1,1,1,1
2019-04-27T21,41.75,233.25,27.675,37.8,9.6,1,1,1,1,1
2019-04-27T22,44.5,178.75,31.0,32.25,14.275,1,1,1,1,1
2019-04-27T23,56.5,211.5,51.05,18.85,31.6,1,1,1,1,1
2019-04-28T00,69.0,260.333,45.733,30.967,34.567,1,1,1,1,1
2019-04-28T01,77.25,294.5,39.65,54.575,38.3,1,1,1,1,1
2019-04-28T02,93.5,327.0,25.4,107.15,36.1,1,1,1,1,1
2019-04-28T03,96.333,325.0,15.7,136.467,26.767,1,1,1,1,1
2019-04-28T04,86.0,309.25,10.85,151.175,15.025,1,1,1,1,1
2019-04-28T05,56.25,300.25,8.075,158.6,11.933,1,1,1,1,1
2019-04-28T06,47.0,309.667,2.867,123.067,6.0,1,1,1,1,1
2019-04-28T07,42.75,305.5,1.075,120.625,5.125,1,1,1,1,1
2019-04-28T08,36.75,273.25,1.475,118.15,3.95,1,1,1,1,1
2019-04-28T09,37.667,270.333,3.2,123.967,3.4,1,1,1,1,1
2019-04-28T10,36.25,274.75,3.75,122.625,3.225,1,1,1,1,1
2019-04-28T11,38.0,228.0,7.6,121.0,4.267,1,1,1,1,1
2019-04-28T12,36.0,206.667,21.3,65.567,4.7,1,1,1,1,1
2019-04-28T13,38.75,205.0,40.35,28.65,5.767,1,1,1,1,1
2019-04-28T14,38.25,213.25,73.325,2.975,8.275,1,1,1,1,1
2019-04-28T15,51.75,234.5,93.4,1.625,11.625,1,1,1,1,1
2019-04-28T16,68.0,261.5,89.5,1.575,34.65,1,1,1,1,1
2019-04-28T17,82.25,279.25,73.35,1.85,24.933,1,1,1,1,1
2019-04-28T18,80.0,235.334,66.284,1.825,21.566,2,2,2,2,2
2019-04-28T19,80.0,236.0,65.15,2.6,19.35,1,1,1,1,1
2019-04-28T20,76.5,237.5,55.45,2.15,9.6,1,1,1,1,1
2019-04-28T21,64.5,181.5,36.6,10.75,8.05,1,1,1,1,1
2019-04-28T22,56.5,157.5,29.8,13.3,7.9,1,1,1,1,1
2019-04-28T23,48.667,151.0,42.4,4.167,9.233,1,1,1,1,1
2019-04-29T00,49.667,160.0,49.633,8.933,14.1,1,1,1,1,1
2019-04-29T01,70.5,220.75,49.325,33.975,51.933,1,1,1,1,1
2019-04-29T02,110.75,336.5,41.875,80.65,75.15,1,1,1,1,1
2019-04-29T03,110.25,338.75,51.725,117.875,67.025,1,1,1,1,1
2019-04-29T04,111.0,350.0,33.233,155.967,35.8,1,1,1,1,1
2019-04-29T05,64.667,256.333,11.467,178.0,14.7,1,1,1,1,1
2019-04-29T06,45.75,211.75,7.775,175.625,10.675,1,1,1,1,1
2019-04-29T07,38.25,184.0,6.425,172.75,7.9,1,1,1,1,1
2019-04-29T08,34.75,183.5,6.825,170.075,7.375,1,1,1,1,1
2019-04-29T09,33.5,180.75,5.5,167.35,6.6,1,1,1,1,1
2019-04-29T10,40.0,185.333,7.9,150.167,6.367,1,1,1,1,1
2019-04-29T11,38.75,196.0,14.3,130.025,5.75,1,1,1,1,1
2019-04-29T12,40.75,186.0,32.575,71.55,6.025,1,1,1,1,1
2019-04-29T13,40.25,208.0,56.025,20.325,6.367,1,1,1,1,1
2019-04-29T14,49.667,219.333,83.7,1.933,9.6,1,1,1,1,1
2019-04-29T15,61.0,216.0,88.7,1.3,10.8,1,1,1,1,1
2019-04-29T16,61.0,216.0,87.433,1.8,10.467,1,1,1,1,1
2019-04-29T17,55.0,192.0,88.0,1.575,11.4,1,1,1,1,1
2019-04-29T18,66.334,206.166,81.767,1.625,12.884,2,2,2,2,2
2019-04-29T19,81.333,211.667,81.2,2.1,17.2,1,1,1,1,1
2019-04-29T20,85.333,191.0,74.4,1.433,12.5,1,1,1,1,1
2019-04-29T21,75.5,164.0,68.975,1.55,11.033,1,1,1,1,1
2019-04-29T22,63.25,138.667,61.325,1.9,9.35,1,1,1,1,1
2019-04-29T23,70.5,173.0,54.7,6.05,12.55,1,1,1,1,1
2019-04-30T00,84.75,268.25,72.7,5.15,50.8,1,1,1,1,1
2019-04-30T01,126.5,408.75,90.775,11.975,58.033,1,1,1,1,1
2019-04-30T04,64.0,255.0,22.8,165.6,14.5,1,1,1,1,1
2019-04-30T12,37.5,214.0,68.65,24.15,7.9,1,1,1,1,1
2019-04-30T13,44.25,278.5,92.175,1.667,8.2,1,1,1,1,1
2019-04-30T14,51.667,273.0,103.8,1.4,10.133,1,1,1,1,1
2019-04-30T15,56.5,283.5,109.4,3.125,13.6,1,1,1,1,1
2019-04-30T16,71.5,326.25,106.675,2.725,17.175,1,1,1,1,1
2019-04-30T17,86.75,287.25,103.1,2.3,16.5,1,1,1,1,1
2019-04-30T18,90.5,276.0,93.65,1.05,12.25,1,1,1,1,1
2019-04-30T19,91.0,294.0,99.25,4.6,18.9,1,1,1,1,1
2019-04-30T20,96.333,319.333,77.6,6.667,14.25,1,1,1,1,1
2019-04-30T21,99.0,262.0,61.833,7.967,13.4,1,1,1,1,1
2019-04-30T22,103.25,233.75,59.175,5.5,14.75,1,1,1,1,1
2019-04-30T23,107.333,231.667,55.833,6.633,16.667,1,1,1,1,1
2019-05-01T00,109.0,246.75,69.575,7.05,28.175,1,1,1,1,1
2019-05-01T01,115.75,319.25,74.475,16.65,45.5,1,1,1,1,1
2019-05-01T02,123.75,363.5,71.525,59.05,57.775,1,1,1,1,1
2019-05-01T03,114.0,323.0,55.5,116.9,55.15,1,1,1,1,1
2019-05-01T04,162.667,326.333,42.933,189.5,40.5,1,1,1,1,1
2019-05-01T05,156.5,322.5,50.4,275.55,45.533,1,1,1,1,1
2019-05-01T06,127.75,349.5,43.8,350.95,44.775,1,1,1,1,1
2019-05-01T07,113.25,356.75,18.275,246.45,20.075,1,1,1,1,1
2019-05-01T08,73.0,266.667,14.567,276.967,19.867,1,1,1,1,1
2019-05-01T09,75.5,232.25,14.325,279.325,17.833,1,1,1,1,1
2019-05-01T10,72.333,231.333,16.367,251.7,14.8,1,1,1,1,1
2019-05-01T11,110.0,209.5,21.75,187.15,13.15,1,1,1,1,1
2019-05-01T12,152.333,199.667,27.9,122.167,11.267,1,1,1,1,1
2019-05-01T13,114.667,242.667,58.633,40.1,9.067,1,1,1,1,1
2019-05-01T14,58.0,294.0,139.533,13.733,16.0,1,1,1,1,1
2019-05-01T15,84.25,327.75,135.825,2.1,16.35,1,1,1,1,1
2019-05-01T16,99.0,327.25,101.9,6.1,14.1,1,1,1,1,1
2019-05-01T17,92.667,270.333,85.967,5.667,12.2,1,1,1,1,1
2019-05-01T18,88.166,248.334,83.017,1.875,8.8,2,2,2,2,2
2019-05-01T19,100.0,270.0,97.067,5.45,12.167,1,1,1,1,1
2019-05-01T20,103.0,285.0,,50.8,,1,1,0,1,0
2019-05-01T21,96.333,308.667,33.033,30.933,22.733,1,1,1,1,1
2019-05-01T22,81.5,219.5,39.625,19.6,17.425,1,1,1,1,1
2019-05-01T23,74.0,192.333,44.7,21.167,29.0,1,1,1,1,1
2019-05-02T00,66.333,191.0,40.433,40.267,29.433,1,1,1,1,1
2019-05-02T01,63.0,195.0,49.567,39.033,23.7,1,1,1,1,1
2019-05-02T02,46.333,176.333,52.333,70.567,35.4,1,1,1,1,1
2019-05-02T03,60.0,216.667,36.467,101.867,25.667,1,1,1,1,1
