hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2015-07-22T21,32.0,113.0,20.4,0.8,21.35,1,1,1,1,1
2015-07-22T22,20.0,66.0,21.25,12.55,28.7,1,1,1,1,1
2015-07-22T23,51.0,75.0,22.7,15.7,29.75,1,1,1,1,1
2015-07-23T00,27.0,78.0,25.35,24.55,29.9,1,1,1,1,1
2015-07-23T01,26.0,99.0,26.95,19.55,,1,1,1,1,0
2015-07-23T02,25.0,107.0,26.5,21.6,,1,1,1,1,0
2015-07-23T04,38.0,184.0,30.0,10.5,21.2,1,1,1,1,1
2015-07-23T05,51.0,195.0,30.6,7.8,48.7,1,1,1,1,1
2015-07-23T06,41.0,184.0,30.8,17.8,39.1,1,1,1,1,1
2015-07-23T10,30.0,155.0,30.0,4.7,17.1,1,1,1,1,1
2015-07-24T03,48.0,150.0,35.7,,21.2,1,1,1,0,1
2015-07-24T04,105.0,322.0,36.5,12.95,20.3,1,1,1,1,1
2015-07-24T05,55.0,195.0,37.0,14.3,85.15,1,1,1,1,1
2015-07-24T06,66.0,141.0,36.45,18.25,37.15,1,1,1,1,1
2015-07-24T07,58.0,,37.7,19.45,27.85,1,0,1,1,1
2015-07-24T08,62.0,147.0,48.45,20.7,21.4,1,1,1,1,1
2015-07-24T09,44.0,130.0,35.75,20.25,20.35,1,1,1,1,1
2015-07-24T10,33.0,147.0,39.25,12.9,17.7,1,1,1,1,1
2015-07-24T11,36.0,141.0,43.2,1.3,15.2,1,1,1,1,1
2015-08-02T01,82.0,510.0,42.2,14.5,15.75,1,1,1,1,1
2015-08-02T02,57.0,266.0,43.85,11.1,10.7,1,1,1,1,1
2015-08-02T03,66.0,503.0,38.75,5.4,5.2,1,1,1,1,1
2015-08-02T04,60.0,211.0,38.0,9.0,1.7,1,1,1,1,1
2015-08-02T05,35.0,449.0,40.95,20.3,1.3,1,1,1,1,1
2015-08-02T06,55.0,,40.9,16.5,,1,0,1,1,0
2015-08-02T07,,40.0,43.8,14.75,,0,1,1,1,0
2015-08-02T08,34.0,,39.25,19.3,,1,0,1,1,0
2015-08-02T09,47.0,175.0,37.5,24.15,,1,1,1,1,0
