hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-03-28T06,38.0,163.0,33.4,92.1,13.0,1,1,1,1,1
2022-03-28T07,35.0,175.0,31.0,142.8,16.7,1,1,1,1,1
2022-03-28T08,39.0,182.0,17.7,112.8,14.5,1,1,1,1,1
2022-03-28T09,28.0,140.0,15.8,83.5,10.9,1,1,1,1,1
2022-03-28T10,33.0,147.0,14.3,82.0,10.9,1,1,1,1,1
2022-03-28T11,29.0,139.0,13.9,71.3,,1,1,1,1,0
2022-03-28T12,33.0,174.0,21.6,58.5,12.8,1,1,1,1,1
2022-03-28T13,42.0,193.0,54.3,19.1,12.3,1,1,1,1,1
2022-03-28T14,51.0,233.0,83.9,2.6,12.1,1,1,1,1,1
2022-03-28T15,70.0,283.0,68.3,3.4,13.3,1,1,1,1,1
2022-03-28T16,105.0,425.0,78.0,3.9,15.3,1,1,1,1,1
2022-03-28T17,149.0,558.0,89.5,5.8,,1,1,1,1,0
2022-03-29T18,97.0,396.0,74.6,5.3,12.7,1,1,1,1,1
2022-03-29T19,108.0,478.0,74.3,,12.1,1,1,1,0,1
2022-03-29T20,119.0,443.0,,12.3,,1,1,0,1,0
2022-03-29T21,141.0,439.0,59.2,7.9,10.5,1,1,1,1,1
2022-03-29T22,146.0,382.0,69.4,6.1,13.1,1,1,1,1,1
2022-03-29T23,161.0,495.0,54.2,6.6,,1,1,1,1,0
2022-03-30T00,195.0,572.0,57.2,6.2,14.5,1,1,1,1,1
2022-03-30T01,185.0,582.0,81.0,6.7,13.5,1,1,1,1,1
2022-03-30T02,163.0,482.0,123.6,6.7,36.9,1,1,1,1,1
2022-03-30T03,194.0,510.0,122.8,16.5,54.5,1,1,1,1,1
2022-03-30T04,173.0,494.0,81.6,73.9,49.7,1,1,1,1,1
2022-03-30T05,127.0,412.0,65.1,130.6,,1,1,1,1,0
2022-03-30T07,52.0,202.0,24.8,140.5,28.2,1,1,1,1,1
2022-03-30T08,59.0,232.0,24.3,150.6,33.4,1,1,1,1,1
2022-03-30T09,58.0,245.0,15.6,147.1,36.6,1,1,1,1,1
2022-03-30T10,53.0,199.0,9.6,135.6,36.1,1,1,1,1,1
2022-03-30T11,47.0,184.0,7.9,104.3,,1,1,1,1,0
2022-03-30T12,35.0,146.0,26.4,40.4,18.0,1,1,1,1,1
2022-03-30T13,45.0,171.0,61.5,25.5,15.6,1,1,1,1,1
2022-03-31T12,73.0,312.0,19.2,81.4,28.7,1,1,1,1,1
2022-03-31T13,84.0,366.0,60.9,18.3,18.7,1,1,1,1,1
2022-03-31T14,85.0,311.0,79.2,4.3,15.2,1,1,1,1,1
2022-03-31T15,105.0,333.0,80.1,3.8,17.4,1,1,1,1,1
2022-03-31T16,114.0,309.0,80.1,4.1,20.3,1,1,1,1,1
2022-03-31T17,138.0,393.0,47.6,22.1,,1,1,1,1,0
2022-03-31T18,103.0,305.0,28.7,40.3,20.6,1,1,1,1,1
2022-03-31T19,79.0,233.0,21.0,,20.3,1,1,1,0,1
